Date,BTC,XRP,ETH,LTC,DOGE,^GSPC
2019-09-24,8620.56640625,0.23522600531578064,168.11073303222656,55.823638916015625,0.0022279999684542418,2966.60009765625
2019-09-25,8486.9931640625,0.24644100666046143,170.8927001953125,57.65800857543945,0.002196999965235591,2984.8701171875
2019-09-26,8118.9677734375,0.24378399550914764,166.7271270751953,55.540618896484375,0.0021550001110881567,2977.6201171875
2019-09-27,8251.845703125,0.2440209984779358,174.71099853515625,56.36084747314453,0.002220999915152788,2961.7900390625
2019-09-30,8293.8681640625,0.2559329867362976,179.87220764160156,56.056907653808594,0.0023870000150054693,2976.739990234375
2019-10-01,8343.2763671875,0.2495650053024292,177.34042358398438,56.058074951171875,0.0023880000226199627,2940.25
2019-10-02,8393.0419921875,0.25353899598121643,180.71051025390625,56.50892639160156,0.0023509999737143517,2887.610107421875
2019-10-03,8259.9921875,0.24785999953746796,175.1993408203125,56.54681396484375,0.0023250000085681677,2910.6298828125
2019-10-04,8205.939453125,0.2539350092411041,176.98500061035156,56.85321044921875,0.002360000042244792,2952.010009765625
2019-10-07,8245.623046875,0.27568501234054565,181.18634033203125,57.788299560546875,0.0023900000378489494,2938.7900390625
2019-10-08,8228.783203125,0.27845901250839233,182.0215606689453,57.39858627319336,0.002345999935641885,2893.06005859375
2019-10-09,8595.740234375,0.28162699937820435,193.2932586669922,59.43086624145508,0.0023880000226199627,2919.39990234375
2019-10-10,8586.4736328125,0.27207300066947937,191.65966796875,57.776084899902344,0.0023320000618696213,2938.1298828125
2019-10-11,8321.7568359375,0.2710990011692047,182.56968688964844,56.29697036743164,0.0023449999280273914,2970.27001953125
2019-10-14,8374.6865234375,0.29652300477027893,186.96090698242188,56.97540283203125,0.0025450000539422035,2966.14990234375
2019-10-15,8205.369140625,0.28870201110839844,181.40606689453125,54.94420623779297,0.0025100000202655792,2995.679931640625
2019-10-16,8047.52685546875,0.28464001417160034,176.0135040283203,52.9231071472168,0.002607000060379505,2989.68994140625
2019-10-17,8103.9111328125,0.30231499671936035,178.02835083007812,54.88447570800781,0.0027550000231713057,2997.949951171875
2019-10-18,7973.20751953125,0.2950049936771393,173.621337890625,53.49169158935547,0.002706000115722418,2986.199951171875
2019-10-21,8243.720703125,0.29297900199890137,174.92098999023438,54.938297271728516,0.002773999935016036,3006.719970703125
2019-10-22,8078.203125,0.29160699248313904,172.3008575439453,53.744361877441406,0.0025649999734014273,2995.989990234375
2019-10-23,7514.671875,0.2741430103778839,162.4027862548828,49.62795639038086,0.0024949999060481787,3004.52001953125
2019-10-24,7493.48876953125,0.27849099040031433,162.16854858398438,50.067665100097656,0.00253800000064075,3010.2900390625
2019-10-25,8660.7001953125,0.2981649935245514,181.52320861816406,56.93901062011719,0.0026839999482035637,3022.550048828125
2019-10-28,9256.1484375,0.2960070073604584,182.66281127929688,58.12683868408203,0.0026459998916834593,3039.419921875
2019-10-29,9427.6875,0.3019559979438782,190.3425750732422,59.869625091552734,0.0026549999602138996,3036.889892578125
2019-10-30,9205.7265625,0.2965550124645233,184.69216918945312,58.42097091674805,0.002615999896079302,3046.77001953125
2019-10-31,9199.5849609375,0.29635798931121826,183.9669189453125,58.78068542480469,0.0026149998884648085,3037.56005859375
2019-11-01,9261.1044921875,0.2926419973373413,183.9698944091797,58.58364486694336,0.002630000002682209,3066.909912109375
2019-11-04,9412.6123046875,0.29993700981140137,186.35519409179688,61.573055267333984,0.0026140001136809587,3078.27001953125
2019-11-05,9342.52734375,0.3012549877166748,189.30416870117188,63.302764892578125,0.002623999956995249,3074.6201171875
2019-11-06,9360.8798828125,0.3100860118865967,191.59384155273438,64.26874542236328,0.0026279999874532223,3076.780029296875
2019-11-07,9267.5615234375,0.2924309968948364,187.97654724121094,61.843223571777344,0.002725000027567148,3085.179931640625
2019-11-08,8804.880859375,0.2769530117511749,184.2114715576172,60.5299186706543,0.002652999944984913,3093.080078125
2019-11-11,8757.7880859375,0.275085985660553,185.48963928222656,61.89910888671875,0.0027149999514222145,3087.010009765625
2019-11-12,8815.662109375,0.27241799235343933,186.84341430664062,61.34029769897461,0.002725000027567148,3091.840087890625
2019-11-13,8808.2626953125,0.27303600311279297,188.2587432861328,61.11134719848633,0.002698000054806471,3094.0400390625
2019-11-14,8708.0947265625,0.27039098739624023,185.9996337890625,59.429893493652344,0.00267999991774559,3096.6298828125
2019-11-15,8491.9921875,0.26165398955345154,180.52117919921875,57.811710357666016,0.0026569999754428864,3120.4599609375
2019-11-18,8309.2861328125,0.2556529939174652,180.55960083007812,56.80094909667969,0.0025760000571608543,3122.030029296875
2019-11-19,8206.1455078125,0.2565000057220459,177.45555114746094,55.623985290527344,0.0025480000767856836,3120.179931640625
2019-11-20,8027.26806640625,0.25136399269104004,175.69834899902344,55.290924072265625,0.002555999904870987,3108.4599609375
2019-11-21,7642.75,0.24376599490642548,161.4627227783203,50.883052825927734,0.002426000079140067,3103.5400390625
2019-11-22,7296.57763671875,0.23160000145435333,150.26817321777344,47.615535736083984,0.0023620000574737787,3110.2900390625
