Date,BTC,XRP,ETH,LTC,DOGE,^GSPC,5yr Bond,10yr Bond,Gold Trust
2017-02-21,1115.300048828125,0.00583200016990304,12.668399810791016,3.7832798957824707,0.00020799999765586108,2365.3798828125,1.9170000553131104,2.427000045776367,117.75
2017-02-22,1117.43994140625,0.005859999917447567,12.599699974060059,3.805219888687134,0.00020199999562464654,2362.820068359375,1.9119999408721924,2.4179999828338623,117.91000366210938
2017-02-23,1166.719970703125,0.005894999951124191,13.119400024414062,3.8429501056671143,0.00020799999765586108,2363.81005859375,1.878000020980835,2.388000011444092,118.94000244140625
2017-02-24,1173.6800537109375,0.005700999870896339,13.069199562072754,3.846719980239868,0.00020799999765586108,2367.340087890625,1.8040000200271606,2.316999912261963,119.69999694824219
2017-02-27,1179.969970703125,0.005609000101685524,15.396499633789062,3.8027400970458984,0.00020799999765586108,2369.75,1.8700000047683716,2.36899995803833,119.12000274658203
2017-02-28,1179.969970703125,0.005535999778658152,15.81719970703125,3.7709898948669434,0.00020500000391621143,2363.639892578125,1.8799999952316284,2.3580000400543213,119.2300033569336
2017-03-01,1222.5,0.005408000200986862,17.349700927734375,3.7988998889923096,0.00020300000323913991,2395.9599609375,1.9919999837875366,2.4630000591278076,119.05999755859375
2017-03-02,1251.010009765625,0.0059910002164542675,19.03019905090332,3.9242300987243652,0.00020500000391621143,2381.919921875,2.0299999713897705,2.489000082015991,117.58000183105469
2017-03-03,1274.989990234375,0.0063390000723302364,19.458999633789062,3.9208199977874756,0.00021100000594742596,2383.1201171875,2.0169999599456787,2.492000102996826,117.51000213623047
2017-03-06,1272.8299560546875,0.006056999787688255,19.60569953918457,3.9214000701904297,0.0002099999983329326,2375.31005859375,2.0160000324249268,2.49399995803833,116.72000122070312
2017-03-07,1223.5400390625,0.006533999927341938,18.888599395751953,3.8214800357818604,0.00020900000527035445,2368.389892578125,2.0439999103546143,2.510999917984009,115.77999877929688
2017-03-08,1150.0,0.006508999969810247,16.65130043029785,3.7760000228881836,0.00020799999765586108,2362.97998046875,2.0810000896453857,2.552000045776367,115.05999755859375
2017-03-09,1188.489990234375,0.006498000118881464,17.75469970703125,3.8384199142456055,0.00021100000594742596,2364.8701171875,2.125,2.5980000495910645,114.47000122070312
2017-03-10,1116.719970703125,0.006227000150829554,19.332300186157227,3.7521700859069824,0.00020399999630171806,2372.60009765625,2.1050000190734863,2.5820000171661377,114.72000122070312
2017-03-13,1231.9200439453125,0.006384999956935644,28.592899322509766,4.170539855957031,0.0002469999890308827,2373.469970703125,2.127000093460083,2.6080000400543213,114.73999786376953
2017-03-14,1240.0,0.006380999926477671,28.654600143432617,4.055190086364746,0.00023799999326001853,2365.449951171875,2.124000072479248,2.5950000286102295,114.12000274658203
2017-03-15,1249.6099853515625,0.006314000114798546,35.05590057373047,4.16087007522583,0.00024300000222865492,2385.260009765625,2.0199999809265137,2.507999897003174,116.25
2017-03-16,1187.81005859375,0.006393999792635441,46.34579849243164,4.237100124359131,0.00023499999952036887,2381.3798828125,2.0299999713897705,2.5220000743865967,116.7300033569336
