Date,GOLD RC
2019-11-01,0.9756639194798495
2019-11-04,0.8827936578152046
2019-11-05,0.9871761936141019
2019-11-06,0.9309017734686075
2019-11-07,-0.9281046459042761
2019-11-08,-0.9271953089968584
2019-11-11,-0.6155121307585772
2019-11-12,0.9321090476608127
2019-11-13,0.9095469160222205
2019-11-14,-0.915108230016309
2019-11-15,-0.9745692114443296
2019-11-18,-0.9130458757766445
2019-11-19,-0.018468065295487758
2019-11-20,0.970442759376825
2019-11-21,0.9050081485748733
2019-11-22,-0.23277698254586232
2019-11-25,-0.86179776373467
2019-11-26,-0.7521066451555899
2019-11-27,0.9858522779227834
2019-11-29,0.11942640216545675
2019-12-02,0.6475829824957191
2019-12-03,0.9037629348647261
2019-12-04,-0.43741964288612983
2019-12-05,0.3499281907091536
2019-12-06,0.8354552721301305
2019-12-09,0.523820525459906
2019-12-10,0.9750984583090739
2019-12-11,-0.4538230341329129
2019-12-12,-0.3273319930914855
2019-12-13,0.8650463400827345
2019-12-16,-0.9968326229882383
2019-12-17,-0.9038291727887392
2019-12-18,-0.9375418146490775
2019-12-19,0.32317767993598256
2019-12-20,-0.7239054790224312
2019-12-23,0.6875034643227189
2019-12-24,0.9998564271333187
2019-12-26,-0.9515742417572427
2019-12-27,-0.7914108725125873
2019-12-30,-0.5365442003885368
2019-12-31,-0.03339608635719899
2020-01-02,-0.9975905424318141
2020-01-03,-0.8405958181474028
2020-01-06,-0.46118372142359476
2020-01-07,0.21348307969973115
2020-01-08,-0.28369575569573013
2020-01-09,-0.9896148817615512
2020-01-10,-0.621255306035723
2020-01-13,0.033067851558976465
2020-01-14,0.28150800639952456
2020-01-15,-0.3630288104240005
2020-01-16,-0.9998451278940732
2020-01-17,0.41210781622955567
2020-01-21,0.9780069647994226
2020-01-22,0.937772878640532
2020-01-23,-0.9999414935146176
2020-01-24,0.2726645710521491
2020-01-27,-0.9548057939200638
2020-01-28,-0.37606225338426796
2020-01-29,0.9999817246976045
2020-01-30,0.9980515243164598
2020-01-31,0.5002150205967971
2020-02-03,0.7840546460811656
2020-02-04,-0.9999180143388849
2020-02-05,0.6563123646902693
2020-02-06,0.9998209456969697
2020-02-07,-0.23326529091675338
2020-02-10,0.22512785404249586
2020-02-11,0.7436568907946971
2020-02-12,0.8217223102139481
2020-02-13,0.728875348510383
2020-02-14,0.9760650651613596
2020-02-18,0.9979913875695255
2020-02-19,-0.6159835851031914
2020-02-20,-0.6110141985215765
2020-02-21,-0.8370947428977419
2020-02-24,-0.2696187320890854
2020-02-25,0.893022133633396
2020-02-26,0.8407876731500427
2020-02-27,0.6072500607169805
2020-02-28,0.7832643191431107
2020-03-02,0.908134429703981
2020-03-03,0.9673259063820684
2020-03-04,-0.06876013418563753
2020-03-05,-0.4468875290026411
2020-03-06,-0.9765495418996788
2020-03-09,0.9784697238533524
2020-03-10,0.7963979434605536
2020-03-11,-0.5674641666296307
2020-03-12,0.9381959468938426
2020-03-13,0.7325562849379611
2020-03-16,0.938393379741035
2020-03-17,0.9979618934134487
2020-03-18,0.5210973759804721
2020-03-19,-0.4415991813922328
2020-03-20,-0.41855374983806837
2020-03-23,-0.8154250458890504
2020-03-24,0.7413172203827095
2020-03-25,0.9645797855424634
2020-03-26,0.03680280382271856
2020-03-27,0.2158960127357141
2020-03-30,0.4156072117976815
2020-03-31,-0.953786926082051
2020-04-01,-0.9760807229074391
2020-04-02,-0.4791593926332332
2020-04-03,0.9190186569756605
2020-04-06,0.9942722561041862
2020-04-07,0.9894539683795673
2020-04-08,0.8240742869551775
2020-04-09,0.8795448721844303
2020-04-13,0.1758071667329224
2020-04-14,-0.19321661702075063
2020-04-15,0.258961263221986
2020-04-16,0.16080676950954492
2020-04-22,0.2568398335077832
2020-04-23,0.8115460371162568
2020-04-24,0.69148849747209
2020-04-27,0.9851636410293109
2020-04-28,0.9192417723318727
2020-04-29,0.9804151562244615
2020-04-30,0.974656693959485
2020-05-01,-0.5553486111585221
2020-05-04,-0.9507854354367461
2020-05-05,0.9995348532782309
2020-05-06,-0.06488012670472613
2020-05-07,0.6010668050402183
2020-05-08,0.7077932787086435
2020-05-11,-0.5672535151446689
2020-05-12,0.3570666278893637
2020-05-13,-0.962318075586722
2020-05-14,-0.34753897988429344
2020-05-15,0.3799907746801384
2020-05-18,0.39614079602373553
2020-05-19,0.9393924334975584
2020-05-20,-0.7842453621214526
2020-05-21,-0.33925980988213483
2020-05-22,0.9970127688426614
2020-05-26,-0.9065656044863103
2020-05-27,0.053549114319827236
2020-05-28,0.792181234768183
2020-05-29,-0.17268614874000773
2020-06-01,0.7630550850813672
2020-06-02,-0.0982291613710729
2020-06-03,-0.6542474585827581
2020-06-04,0.6948483114280358
2020-06-05,-0.5544839328661881
2020-06-08,-0.39946958010879163
2020-06-09,0.6394532458272777
2020-06-10,-0.9222361143170344
2020-06-11,0.9800014290841709
2020-06-12,0.9962291336049762
2020-06-15,0.8370829242692425
2020-06-16,0.798117639716984
2020-06-17,0.8655065579460893
2020-06-18,0.7476920000939471
2020-06-19,0.8984842149806653
2020-06-22,0.8323740615059657
2020-06-23,0.8978461651057298
2020-06-24,0.9788479196693483
2020-06-25,0.8541506192581256
2020-06-26,0.7067459738422555
2020-06-29,0.9357782299023996
2020-06-30,-0.48714093427837735
2020-07-01,0.14257823551719181
2020-07-02,-0.10089876428834317
2020-07-06,0.8022736190933113
2020-07-07,0.973398245212661
2020-07-08,0.8384310282757169
2020-07-09,0.9912809063107938
2020-07-10,0.05360968189885501
2020-07-13,0.44154482508912024
2020-07-14,0.22076694421267032
2020-07-15,-0.8117544467538791
2020-07-16,-0.5727619016168812
2020-07-17,0.8382712145878508
2020-07-20,0.9241660655988831
2020-07-21,0.6683053290731304
2020-07-22,0.9200672525123762
2020-07-23,-0.3012121403768734
2020-07-24,-0.37952577249577724
2020-07-27,0.6423025502902446
2020-07-28,0.6285368311235167
2020-07-29,0.9922289767933494
2020-07-30,0.9390800674502855
2020-07-31,0.8495494269985151
2020-08-03,0.6418761011672237
2020-08-04,-0.9999616974637493
2020-08-05,0.9092954749490689
2020-08-06,0.8895095586227773
2020-08-07,-0.4185057745077288
2020-08-10,0.6477199026679623
2020-08-11,0.959781934747307
2020-08-12,0.44677589146715874
2020-08-13,0.7650081633740324
2020-08-14,-0.9904325477322742
2020-08-17,0.9995789142126842
2020-08-18,0.49784648606514026
2020-08-19,0.44691196573819986
2020-08-20,0.9749416690216012
2020-08-21,-0.5982016636455848
2020-08-24,-0.09038660692421507
2020-08-25,-0.31621625153732574
2020-08-26,-0.4627700906258444
2020-08-27,0.1390885557546099
2020-08-28,0.5431603453848711
2020-08-31,0.7507328787387315
2020-09-01,0.8193866814387035
2020-09-02,-0.641881720470055
2020-09-03,0.7211142861773889
2020-09-04,0.9242895967810674
2020-09-08,0.5646584811925422
2020-09-09,0.8918122753554115
2020-09-10,0.07509887452622838
2020-09-11,-0.9673483995503068
2020-09-14,0.9972931160300232
2020-09-15,0.9999999997627529
2020-09-16,-0.01995301620279494
2020-09-17,-0.6792099736497917
2020-09-18,0.8925477215907149
2020-09-21,0.8731764710242839
2020-09-22,0.6914133966740824
2020-09-23,0.9765279461243664
2020-09-24,0.22763928524005134
2020-09-25,0.5606318655475205
2020-09-28,-0.5527830827385347
2020-09-29,0.3361474825146033
2020-09-30,-0.5642141488338108
2020-10-01,-0.928173336911843
2020-10-02,0.12069029899086738
2020-10-05,0.9196810408950351
2020-10-06,0.9990903536391462
2020-10-07,0.6145524290030763
2020-10-08,0.852820360777613
2020-10-16,0.05782935009373825
2020-10-19,-0.9148124252936034
2020-10-20,-0.842260253896726
2020-10-21,0.18797923269326014
2020-10-22,0.21377268931916574
2020-10-23,0.8014849142085338
2020-10-26,-0.9984064911039395
2020-10-27,-0.7446121495349541
2020-10-28,0.11273160494151102
2020-10-29,0.9924770158068048
2020-10-30,0.09743829211610261
2020-11-02,-0.47041166450998906
2020-11-03,0.9183179894305936
2020-11-04,0.9617384009209133
2020-11-05,0.9002824168469324
2020-11-06,0.9999887353036014
2020-11-09,-0.9974228297276151
2020-11-10,-0.9686042221144433
2020-11-11,0.996710305506206
2020-11-12,-0.3211932369963877
2020-11-13,-0.2091702578425424
2020-11-16,0.8874279880669378
2020-11-17,0.3830888840531832
2020-11-18,-0.8128289066457902
2020-11-19,-0.9185372215080259
2020-11-20,-0.8090796408024978
2020-11-23,-0.8455328105688137
2020-11-24,0.8263700647091787
2020-11-25,0.9052813187038349
2020-11-27,-0.6324017687861344
2020-11-30,-0.98987837525652
2020-12-01,-0.2204457311988437
2020-12-02,-0.8062443277065261
2020-12-03,0.7402678299176918
2020-12-04,-0.9654100610481048
2020-12-07,-0.8804502610634607
2020-12-08,-0.9891532433966155
2020-12-09,-0.08919228050594281
2020-12-10,-0.20983481654633357
2020-12-11,0.9958267153986305
2020-12-14,-0.9289047014683676
2020-12-15,0.2949576484925143
2020-12-16,0.6519216274310474
2020-12-17,0.9342219667619712
2020-12-18,0.6781673340323425
2020-12-21,0.03512563529215916
2020-12-22,-0.5039557801025654
2020-12-23,-0.9754063221731317
2020-12-24,0.27774633549957845
2020-12-28,0.9864654626679065
2020-12-29,0.9493930500262011
2020-12-30,-0.031523961985084295
2020-12-31,0.6993331514663074
2021-01-04,-0.8810676231371692
2021-01-05,-0.6164796282864131
2021-01-06,0.9878389086097366
2021-01-07,0.9602072754729619
2021-01-08,0.9954833015427571
2021-01-11,0.8115401719555003
2021-01-12,0.9590207609252911
2021-01-13,0.7963890712391409
2021-01-14,-0.23538374219571473
2021-01-15,0.3678313678328485
2021-01-19,0.18765715826532853
2021-01-20,-0.9669520555776112
2021-01-21,-0.5922172130098107
2021-01-22,-0.05159408598847829
2021-01-25,-0.6119417919481919
2021-01-26,-0.9942748867187325
2021-01-27,0.9908777706552879
2021-01-28,0.9739840645628753
2021-01-29,-0.6707577986905315
2021-02-01,-0.8339809093941448
2021-02-02,0.5707583315313662
2021-02-03,0.895809947471784
2021-02-04,0.3214675272394023
2021-02-05,0.3143645321911876
2021-02-08,0.9749482006815553
2021-02-09,0.9853828729444088
2021-02-10,0.5479859672442426
2021-02-11,0.9388579077472521
2021-02-12,0.6071457969411034
2021-02-16,0.1806423685642658
2021-02-17,-0.9508174248965308
2021-02-18,-0.421945032154489
2021-02-19,-0.6539000669887072
2021-02-22,-0.2948950521843642
2021-02-23,0.5668423004752035
2021-02-24,-0.44477006946583836
2021-02-25,0.9905164576286591
2021-02-26,0.9977910548756191
2021-03-01,0.9995598041266769
2021-03-02,0.9993208460637995
2021-03-03,-0.5351179468026835
2021-03-04,-0.07222033716375888
2021-03-05,0.38870751252818386
2021-03-08,0.332348374345181
2021-03-09,0.5547427505970584
2021-03-10,0.9998955083296605
2021-03-11,0.9993587905637616
2021-03-12,0.9433981205047436
2021-03-15,-0.993175964657675
2021-03-16,-0.9059772367011862
2021-03-17,0.6398542645828965
2021-03-18,0.17187233350791212
2021-03-19,0.8592929664559753
2021-03-22,-0.9991950061687175
2021-03-23,-0.4750465824315023
2021-03-24,0.752996153492963
2021-03-25,0.20848409629940082
2021-03-26,0.8577088754783324
2021-03-29,0.8811073043766667
2021-03-30,-0.8605753142710757
2021-03-31,-0.3961274403702568
2021-04-01,0.9759245782330908
2021-04-05,0.7043503481374649
2021-04-06,-0.4789533537302338
2021-04-07,-0.5486421136014951
2021-04-08,0.3176573216424556
2021-04-09,0.749914332756993
2021-04-12,0.4427654442272078
2021-04-13,0.9342822252809131
2021-04-14,0.4227259623337181
2021-04-15,0.38606882506078927
2021-04-16,-0.609919695095904
2021-04-19,0.5843958351229153
2021-04-20,0.7575804907345224
2021-04-21,-0.8765958889842133
2021-04-22,-0.05268894294780144
2021-04-23,0.15453542255444236
2021-04-26,0.42150527807470156
2021-04-27,0.9356777523349231
2021-04-28,-0.49696160294131514
2021-04-29,-0.9699614102052536
2021-04-30,-0.7723227352459046
2021-05-03,-0.9653194224338233
2021-05-04,0.8602980026171659
2021-05-05,0.539857051780124
2021-05-06,0.3439520932432521
2021-05-07,-0.08582885841171335
2021-05-10,0.9977793184325946
2021-05-11,0.48421853033933926
2021-05-12,0.9258025572575788
2021-05-13,0.8677393400264545
2021-05-14,0.9326129854046422
2021-05-17,-0.3327226452063473
2021-05-18,0.7351904664503538
2021-05-19,0.7571427627611349
2021-05-20,0.4211716211606381
2021-05-21,0.6155064586476361
2021-05-24,-0.04039818674322274
2021-05-25,0.9999999749827517
2021-05-26,0.6861463630867127
2021-05-27,0.16731880871956778
2021-05-28,-0.9167693730342793
2021-06-01,-0.9489237573260342
2021-06-02,0.6256581021825963
2021-06-03,-0.7236497657997264
2021-06-04,-0.9446288963045293
2021-06-07,-0.7585008186164826
2021-06-08,0.9729902326962597
2021-06-09,-0.9977470634710723
2021-06-10,-0.03221403427286389
2021-06-11,-0.2432805362366808
2021-06-14,0.9252278748350927
